DocId*,DistributorSynchid*,PostingDate*,Narration,Amount,crAmount,DrAmount,CompanyCode,Entry No_
SG-SE-18-00518,G0000230,08/05/2018,Invoice SG-SE-18-00533,9480,0,9480,,2086452
SG-ST-18-02212,G0000230,08/05/2018,Invoice SG-ST-18-02300,769679.21,0,769679.21,,2086479
SG-ST-18-02213,G0000230,08/05/2018,Invoice SG-ST-18-02301,69645.2,0,69645.2,,2086489
WG-ST-18-0153,C0002640,08/05/2018,Invoice WG-ST-18-0153,285392.5,0,285392.5,,2086548
WG-ST-18-0154,C0002080,08/05/2018,Invoice WG-ST-18-0154,98437.5,0,98437.5,,2086556
WG-ST-18-0155,C0016670,08/05/2018,Invoice WG-ST-18-0155,98437.5,0,98437.5,,2086560
SG-ST-18-02214,C0014250,08/05/2018,Invoice SG-ST-18-02203,7785.2,0,7785.2,,2086567
SG-ST-18-02215,C0014250,08/05/2018,Invoice SG-ST-18-02204,52893.48,0,52893.48,,2086572
SG-ST-18-02216,C0015860,08/05/2018,Invoice SG-ST-18-02207,18954.53,0,18954.53,,2086577
SG-ST-18-02217,C0015860,08/05/2018,Invoice SG-ST-18-02208,5325.96,0,5325.96,,2086590
SG-ST-18-02218,C0009130,08/05/2018,Invoice SG-ST-18-02211,33620.18,0,33620.18,,2086597
SG-ST-18-02219,C0009130,08/05/2018,Invoice SG-ST-18-02212,156713.38,0,156713.38,,2086602
SG-ST-18-02220,C0008200,08/05/2018,Invoice SG-ST-18-02215,223077.27,0,223077.27,,2086611
SG-ST-18-02221,C0008200,08/05/2018,Invoice SG-ST-18-02216,72217.45,0,72217.45,,2086619
SG-ST-18-02222,C0001030,08/05/2018,Invoice SG-ST-18-02225,173805.34,0,173805.34,,2086624
SG-ST-18-02223,C0001030,08/05/2018,Invoice SG-ST-18-02226,28040.24,0,28040.24,,2086635
SG-ST-18-02224,C0009730,08/05/2018,Invoice SG-ST-18-02227,126629.36,0,126629.36,,2086640
SG-ST-18-02225,C0014530,08/05/2018,Invoice SG-ST-18-02228,16021.74,0,16021.74,,2086645
SG-ST-18-02226,C0014530,08/05/2018,Invoice SG-ST-18-02229,2686,0,2686,,2086650
SG-ST-18-02227,C0015970,08/05/2018,Invoice SG-ST-18-02234,63961.7,0,63961.7,,2086658
SG-ST-18-02228,C0015970,08/05/2018,Invoice SG-ST-18-02235,253562.74,0,253562.74,,2086663
SG-SE-18-00519,C0002570,08/05/2018,Invoice SG-SE-18-00524,18401,0,18401,,2086666
SG-SE-18-00520,C0015970,08/05/2018,Invoice SG-SE-18-00525,18491,0,18491,,2086669
SG-SE-18-00521,C0001900,08/05/2018,Invoice SG-SE-18-00526,9225.5,0,9225.5,,2086672
SG-ST-18-02229,C0001900,08/05/2018,Invoice SG-ST-18-02236,179247.54,0,179247.54,,2086677
SG-ST-18-02230,C0001900,08/05/2018,Invoice SG-ST-18-02237,50625.21,0,50625.21,,2086690
SG-ST-18-02231,C0016680,08/05/2018,Invoice SG-ST-18-02240,11093.85,0,11093.85,,2086702
SG-ST-18-02232,C0016680,08/05/2018,Invoice SG-ST-18-02241,84368.51,0,84368.51,,2086707
SG-ST-18-02233,C0009260,08/05/2018,Invoice SG-ST-18-02242,333579.24,0,333579.24,,2086712
SG-ST-18-02234,C0009260,08/05/2018,Invoice SG-ST-18-02243,4833.64,0,4833.64,,2086722
SG-ST-18-02235,C0008880,08/05/2018,Invoice SG-ST-18-02244,33408.3,0,33408.3,,2086727
SG-ST-18-02236,C0008880,08/05/2018,Invoice SG-ST-18-02245,7088.53,0,7088.53,,2086734
SG-ST-18-02237,C0015900,08/05/2018,Invoice SG-ST-18-02246,4529.06,0,4529.06,,2086739
SG-ST-18-02238,C0015900,08/05/2018,Invoice SG-ST-18-02247,7591.28,0,7591.28,,2086745
SG-ST-18-02239,C0008240,08/05/2018,Invoice SG-ST-18-02252,20537.05,0,20537.05,,2086755
SG-ST-18-02240,C0001660,08/05/2018,Invoice SG-ST-18-02253,250447.05,0,250447.05,,2086760
SG-ST-18-02241,C0001660,08/05/2018,Invoice SG-ST-18-02254,19042.27,0,19042.27,,2086767
SG-ST-18-02242,C0001860,08/05/2018,Invoice SG-ST-18-02255,26323.02,0,26323.02,,2086774
SG-ST-18-02243,C0001860,08/05/2018,Invoice SG-ST-18-02256,217899.5,0,217899.5,,2086779
SG-ST-18-02244,C0001110,08/05/2018,Invoice SG-ST-18-02257,199104,0,199104,,2086788
SG-ST-18-02245,C0001110,08/05/2018,Invoice SG-ST-18-02258,3477.1,0,3477.1,,2086793
SG-ST-18-02246,C0001020,08/05/2018,Invoice SG-ST-18-02259,60450.38,0,60450.38,,2086798
SG-ST-18-02247,C0014330,08/05/2018,Invoice SG-ST-18-02260,55650.18,0,55650.18,,2086803
SG-ST-18-02248,C0014330,08/05/2018,Invoice SG-ST-18-02261,14652.56,0,14652.56,,2086809
SG-ST-18-02249,C0000230,08/05/2018,Invoice SG-ST-18-02262,23676.58,0,23676.58,,2086814
SG-ST-18-02250,C0000230,08/05/2018,Invoice SG-ST-18-02263,28879.64,0,28879.64,,2086819
SG-ST-18-02251,C0014020,08/05/2018,Invoice SG-ST-18-02266,51443.26,0,51443.26,,2086826
SG-ST-18-02252,C0014020,08/05/2018,Invoice SG-ST-18-02267,89105.35,0,89105.35,,2086831
SG-ST-18-02253,C0013140,08/05/2018,Invoice SG-ST-18-02268,355024.16,0,355024.16,,2086836
SG-ST-18-02254,C0013140,08/05/2018,Invoice SG-ST-18-02269,11447.29,0,11447.29,,2086841
SG-ST-18-02255,C0001470,08/05/2018,Invoice SG-ST-18-02272,43702.32,0,43702.32,,2086846
SG-ST-18-02256,C0001470,08/05/2018,Invoice SG-ST-18-02273,4507.62,0,4507.62,,2086853
SG-ST-18-02257,C0002540,08/05/2018,Invoice SG-ST-18-02276,25824.61,0,25824.61,,2086858
SG-ST-18-02258,C0002540,08/05/2018,Invoice SG-ST-18-02277,1740.91,0,1740.91,,2086863
SG-ST-18-02259,C0016370,08/05/2018,Invoice SG-ST-18-02278,128891.2,0,128891.2,,2086868
SG-ST-18-02260,C0016370,08/05/2018,Invoice SG-ST-18-02279,5611.82,0,5611.82,,2086873
SG-ST-18-02261,C0000780,08/05/2018,Invoice SG-ST-18-02280,55550.32,0,55550.32,,2086878
SG-ST-18-02262,C0000780,08/05/2018,Invoice SG-ST-18-02281,39349.81,0,39349.81,,2086888
SG-SE-18-00522,C0000780,08/05/2018,Invoice SG-SE-18-00530,4190,0,4190,,2086891
SG-ST-18-02263,C0002570,08/05/2018,Invoice SG-ST-18-02232,582841.88,0,582841.88,,2086896
SG-ST-18-02264,C0002570,08/05/2018,Invoice SG-ST-18-02233,5780.4,0,5780.4,,2086905
SG-ST-18-02265,G0000160,08/05/2018,Invoice SG-ST-18-02302,206660.66,0,206660.66,,2086910
SG-ST-18-02266,G0000160,08/05/2018,Invoice SG-ST-18-02303,30404.64,0,30404.64,,2086913
SG-ST-18-02267,G0000110,08/05/2018,Invoice SG-ST-18-02304,50507.12,0,50507.12,,2086918
SG-ST-18-02268,G0000110,08/05/2018,Invoice SG-ST-18-02305,20155.52,0,20155.52,,2086922
SG-ST-18-02269,G0000180,08/05/2018,Invoice SG-ST-18-02306,26592.87,0,26592.87,,2086925
SG-ST-18-02270,G0000180,08/05/2018,Invoice SG-ST-18-02307,13436.64,0,13436.64,,2086928
SG-ST-18-02271,G0000390,08/05/2018,Invoice SG-ST-18-02308,231800.07,0,231800.07,,2086931
SG-ST-18-02272,G0000390,08/05/2018,Invoice SG-ST-18-02309,31386.69,0,31386.69,,2086940
SG-ST-18-02273,G0000130,08/05/2018,Invoice SG-ST-18-02310,9853.54,0,9853.54,,2086947
SG-ST-18-02274,G0000070,08/05/2018,Invoice SG-ST-18-02311,485246.76,0,485246.76,,2086950
SG-ST-18-02275,G0000070,08/05/2018,Invoice SG-ST-18-02312,54085.92,0,54085.92,,2086956
SG-ST-18-02276,G0000520,08/05/2018,Invoice SG-ST-18-02313,52740.81,0,52740.81,,2086959
SG-ST-18-02277,G0000520,08/05/2018,Invoice SG-ST-18-02314,59672.46,0,59672.46,,2086968
SG-ST-18-02278,G0000080,08/05/2018,Invoice SG-ST-18-02315,199159.48,0,199159.48,,2086987
SG-ST-18-02279,G0000080,08/05/2018,Invoice SG-ST-18-02316,17915.52,0,17915.52,,2086990
SG-SE-18-00523,G0000080,08/05/2018,Invoice SG-SE-18-00534,9480,0,9480,,2086996
